Sublect Id,Min X-Wrist,Min Y-Wrist,Min Z-Wrist,Min M-Wrist,Max X-Wrist,Max Y-Wrist,Max Z-Wrist,Max M-Wrist,Range X-Wrist,Range Y-Wrist,Range Z-Wrist,RangeM-Wrist,Mean X-Wrist,Mean Y-Wrist,Mean Z-Wrist,Mean M-Wrist,StDev X-Wrist,StDev Y-Wrist,StDev Z-Wrist,StDev M-Wrist,RMS X-Wrist,RMS Y-Wrist,RMS Z-Wrist,RMS M-Wrist,Activity
6,-1.353229642,-12.04216867,-1.125014343,5.146861177,1.490194677,9.710843373,8.211603557,14.53705921,2.843424318,21.75301205,9.3366179,9.390198035,0.309160051,-1.593639072,4.101526444,9.755575734,0.719053548,8.461460166,3.361557227,2.622397245,0.779139522,8.565403719,5.291604677,10.09823149,Abduction
6,-1.096595086,-12.43975904,-1.654701664,5.714533943,2.618201653,9.540963855,8.51045611,14.77846719,3.714796739,21.98072289,10.16515777,9.063933252,0.221038187,-1.130391228,4.268921851,9.821228506,0.952515597,8.548165753,3.389579872,2.772642783,0.972599413,8.574840993,5.43910404,10.20086763,Abduction
6,-1.583584689,-13.25662651,-1.547094091,5.05307593,1.758144354,9.596385542,8.709787722,15.86455037,3.341729043,22.85301205,10.25688181,10.81147444,0.061594098,-1.781645099,4.206934794,9.881743344,0.827358627,8.677369436,3.476108952,3.214411574,0.82453941,8.805760058,5.44357023,10.38526515,Abduction
6,-1.510901509,-12.25903614,-1.706104418,4.998552448,2.199256597,9.604819277,8.769323006,14.87839275,3.710158106,21.86385542,10.47542742,9.879840305,0.351863234,-1.532665493,4.205469454,9.809204347,0.887930431,8.459320037,3.494184984,2.762582563,0.950457537,8.550152805,5.455100234,10.18658928,Abduction
6,-1.35032471,-12.15060241,-1.729457831,5.330997053,2.356686271,9.63253012,8.529383247,14.73437569,3.707010981,21.78313253,10.25884108,9.40337864,0.348250159,-1.328320177,4.191725754,9.843547991,0.881510252,8.537014503,3.592951291,2.868337671,0.94308365,8.591120001,5.507402385,10.24832819,Abduction
6,-1.272184751,-13.69879518,-1.145760184,4.493058479,2.149701325,9.645783133,9.65678428,16.70180939,3.421886076,23.34457831,10.80254446,12.20875091,0.416554707,-1.279209863,4.186288676,9.887239203,0.823938323,8.791111003,3.401520185,3.191807858,0.918965884,8.832970262,5.381525213,10.38396242,Abduction
6,0.042389646,-12.37228916,-1.951815835,5.356553806,1.607809727,9.753012048,8.715545037,15.10855017,1.565420082,22.1253012,10.66736087,9.751996368,0.657330866,-1.058165997,4.177541436,9.83118352,0.462991285,8.515169103,3.632893353,2.720185074,0.802535363,8.533590952,5.522963251,10.1965367,Abduction
6,-0.5362386,-12.34939759,-1.184096386,4.948491377,3.11012883,9.456626506,8.77657774,15.1519527,3.64636743,21.8060241,9.960674125,10.20346132,1.145862151,-1.682869409,4.290596541,9.842771551,0.896180181,8.427293438,3.429662171,2.897388159,1.451519033,8.546052342,5.480565589,10.25565782,Abduction
6,-0.025637897,-12.18192771,-1.969411933,2.761760774,2.647182838,9.593975904,8.885963855,14.74087884,2.672820735,21.77590361,10.85537579,11.97911806,0.921951866,-1.901793219,4.17109251,9.940665978,0.674022962,8.668568991,3.511928564,3.174067587,1.139745391,8.825368963,5.439507378,10.42949651,Abduction
6,-0.903888388,-13.26987952,-1.253677567,3.569363156,1.935050127,9.736144578,10.00912507,16.63270542,2.838938516,23.0060241,11.26280264,13.06334226,0.420088908,-2.389244478,3.699895415,9.911108496,0.769553399,8.675600309,3.581948527,3.033936403,0.873222907,8.954915334,5.136723839,10.36045166,Abduction
6,-6.179976361,0.839759036,-3.390679862,4.707820529,11.09436443,8.319277108,1.873439472,11.40606391,17.27434079,7.479518072,5.264119334,6.698243381,3.21395649,4.352381835,-0.613040249,9.11642966,6.83690292,2.745081733,1.799094921,1.794270462,7.506905558,5.134468911,1.887528766,9.288657971,EE
6,-5.352000094,0.986746988,-2.709629948,5.276656957,10.75721959,8.886746988,1.248634538,11.23249024,16.10921968,7.9,3.958264486,5.955833283,3.367472824,4.814561695,-0.682814608,9.118191645,6.386099979,2.921860919,1.528336219,1.629484672,7.170704535,5.618725942,1.661858831,9.260175998,EE
6,-5.166858984,1.048192771,-4.07197074,5.854549353,10.50238055,8.773493976,2.485714286,10.9685019,15.66923953,7.725301205,6.557685026,5.113952547,3.01971602,5.173416246,-0.67777312,9.197411318,6.130727831,2.911870324,2.20523279,1.373608834,6.789571828,5.925071016,2.289976363,9.297781666,EE
6,-5.337651705,0.922891566,-5.783353414,5.777596471,9.986358818,8.579518072,2.960261044,10.97715221,15.32401052,7.656626506,8.743614458,5.199555739,3.20599888,4.951748931,-1.397573844,9.267013857,5.879015847,2.80008482,3.108362279,1.460748378,6.654606765,5.67748476,3.385157507,9.379601044,EE
6,-5.153475882,0.374698795,-5.148161216,6.080360259,10.19733864,8.936144578,1.355590935,10.96089445,15.35081452,8.561445783,6.503752151,4.880534191,3.441689254,4.6473537,-1.657279424,9.187408457,6.037459456,3.055984119,2.426478887,1.606945123,6.902552599,5.547086335,2.920485507,9.324410693,EE
6,-5.841494355,0.457831325,-4.171899025,4.970635401,10.96005103,8.742168675,1.332679289,11.27871824,16.80154539,8.28433735,5.504578314,6.308082839,3.400105121,4.486726567,-1.160106771,9.125905923,6.374690059,3.062571568,1.997475477,1.70139769,7.176951373,5.417664437,2.295240823,9.280509113,EE
6,-6.357401958,0.314457831,-4.589977051,4.675997669,10.94063617,8.406024096,1.946491681,11.53293566,17.29803813,8.091566265,6.536468732,6.856937991,2.621752852,4.714561695,-0.940277662,9.148676148,6.683730975,2.862471574,2.303064348,1.874644985,7.125702519,7.125702519,5.502686984,2.46916532,EE
6,-6.185328808,-0.672289157,-6.486916236,4.522156,11.28188414,8.468674699,2.059148021,11.78113929,17.46721295,9.140963856,8.546064257,7.25898329,2.538806323,4.205842237,-1.212461707,9.134699269,6.661812109,3.285816058,2.897967777,2.150407976,7.070213896,5.318081129,3.116059001,9.379751336,EE
6,-6.166746399,-1.279518072,-5.654067699,4.486288735,10.75085677,8.46746988,2.218118187,11.50677712,16.91760317,9.746987952,7.872185886,7.020488385,3.092786399,3.647927302,-1.373334063,9.150848206,6.664074847,3.558419639,2.663490065,2.042122435,7.295376016,5.074949046,2.976572769,9.372171813,EE
6,-8.039948921,-1.527710843,-4.15033276,3.853862619,11.77393223,8.015662651,1.75587206,12.19966528,19.81388115,9.543373494,5.90620482,8.345802661,3.715298648,2.932779393,-1.331214068,9.100129712,7.050225159,3.251457732,2.169639906,2.306665134,7.915309497,4.357854619,2.529487542,9.38303408,EE
6,-6.483425884,-8.838554217,-8.189234079,6.479640935,-3.065624017,7.057831325,-2.387039587,12.07362879,3.417801867,15.89638554,5.802194492,5.593987855,-4.681147181,-2.051480498,-5.063247956,9.404360145,1.124967534,6.025429482,1.649157931,1.724759776,4.812197092,6.316567116,5.320724082,9.558575508,EF
6,-6.610055565,-8.673493976,-7.252269076,6.743854963,-3.462652871,5.854216867,-2.136884682,11.51222108,3.147402694,14.52771084,5.115384395,4.76836612,-5.031479296,-3.235041862,-4.659734337,9.360268663,1.039598876,5.447901657,1.586566684,1.624208209,5.135974267,6.29619597,4.918094512,9.497787584,EF
6,-6.70358479,-8.772289157,-7.126787149,6.915719311,-3.192732363,6.402409639,-1.927857143,11.78751001,3.510852427,15.1746988,5.198930006,4.871790699,-4.978025388,-3.074126012,-4.45155954,9.377036704,1.124910524,5.765212793,1.621848871,1.639316231,5.101511129,6.491767811,4.733249929,9.516938584,EF
6,-6.537740491,-8.774698795,-7.225424555,6.628066191,-3.08942156,6.742168675,-2.289279977,11.76001724,3.448318932,15.51686747,4.936144578,5.131951052,-4.913830659,-2.643169287,-4.685467585,9.371260834,1.100309768,5.852976934,1.6399993,1.680444616,5.033477258,6.376758582,4.959598551,9.518222581,EF
6,-6.633340955,-8.773493976,-7.315203672,6.507164478,-2.965595188,6.469879518,-2.41002008,11.95317263,3.667745767,15.24337349,4.905183592,5.446008149,-4.992907778,-2.585201182,-4.759673356,9.330641579,1.177123969,5.756987032,1.633292422,1.942040795,5.127241474,6.261056389,5.027106692,9.526869052,EF
6,-6.719646536,-8.930120482,-7.593106713,6.022844117,-2.622480545,6.197590361,-2.317162937,11.94219401,4.097165992,15.12771084,5.275943775,5.91934989,-4.808532611,-3.517594516,-4.680846885,9.433666189,1.152509092,5.576088091,1.783532523,1.859992065,4.94240445,6.552110159,5.003645791,9.612178758,EF
6,-6.791742744,-9.18313253,-7.551907631,5.903958896,-2.422972595,6.848192771,-1.482771084,12.07641202,4.368770149,16.0313253,6.069136546,6.172453129,-4.762504333,-3.179905336,-4.428914484,9.397090314,1.347250508,5.936713673,1.924492819,2.052773662,4.946121637,6.687824749,4.8221177,9.614777076,EF
6,-6.759651127,-9.143373494,-7.571239243,5.912792216,-2.310508193,7.036144578,-1.398324727,12.48614414,4.449142934,16.17951807,6.172914516,6.573351924,-4.723916164,-2.98313253,-4.503379448,9.394513224,1.430651992,6.063104543,1.938777336,2.257855049,4.931889176,6.705722045,4.895749398,9.657049299,EF
6,-6.495192538,-9.077108434,-7.534606999,6.301739705,-2.491875165,7.307228916,-1.887019507,12.19487468,4.003317373,16.38433735,5.647587492,5.893134975,-4.660687678,-2.465016429,-4.549809263,9.371137853,1.341572949,6.258935517,1.805672908,2.046281851,4.846555854,6.67370364,4.888960829,9.587980075,EF
6,-6.970414661,-9.236144578,-7.632446931,5.769178779,-2.264662838,7.544578313,-1.464549627,12.49947034,4.705751823,16.78072289,6.167897303,6.730291558,-4.787094007,-2.841673838,-4.337959542,9.471637724,1.515006943,6.294342265,1.928177716,2.236897008,5.017023872,6.854660981,4.740186892,9.727603892,EF
6,-3.667872197,-8.680722892,4.343973035,8.281540598,2.018893393,6.320481928,8.479951234,10.42353522,5.68676559,15.00120482,4.135978199,2.141994625,-0.527710779,-2.879144748,6.645848262,9.411485487,2.135794801,5.507982002,1.354359633,0.617217017,2.185371808,6.180618604,6.780542314,9.431418257,ER
6,-3.489279864,-7.754216867,5.18265634,8.562136559,3.073859214,7.055421687,8.709853701,10.24962434,6.563139078,14.80963855,3.527197361,1.687487778,-0.518534025,-0.874292519,7.01644595,9.410037573,2.543829454,5.588558,1.11019365,0.447368121,2.58160819,5.624340438,7.102725671,9.42054235,ER
6,-3.20638436,-8.401204819,5.677360872,8.14950837,2.055670136,7.23253012,9.06141136,10.64833994,5.262054496,15.63373494,3.384050488,2.498831566,-0.651368367,-0.660210071,7.030649448,9.43207088,1.915588201,5.904597573,1.074461323,0.715674275,2.011644679,5.903657509,7.11123744,9.458836304,ER
6,-3.126951876,-8.951807229,4.255774527,8.058573465,2.650457866,7.63253012,8.988780838,10.7917658,5.777409742,16.58433735,4.733006311,2.733192339,-0.589341216,-1.175584265,6.631869094,9.384437199,2.15004449,6.082183845,1.308764909,0.674774228,2.216826403,6.158673589,6.758248023,9.408373718,ER
6,-3.295836397,-8.492771084,5.01842226,8.331791314,3.572852103,7.751807229,8.952587493,10.58606817,6.868688499,16.24457831,3.934165232,2.254276859,-0.224441156,-0.336316695,6.650778476,9.397573286,2.641278692,6.023037265,1.318832605,0.704794194,2.633652402,5.993242631,6.778612337,9.423622839,ER
6,-3.380311181,-9.556626506,4.274997131,7.88583143,3.377296882,7.740963855,8.448430866,11.17335375,6.757608063,17.29759036,4.173433735,3.287522316,-0.494169488,-1.081048518,6.432224923,9.366303747,2.533793206,6.19837147,1.24313354,0.910167657,2.564674108,6.25054303,6.549657619,9.409827649,ER
6,-3.740395591,-9.785542169,3.410883534,7.98112526,2.972930038,7.056626506,8.168370625,10.79913151,6.713325629,16.84216867,4.757487091,2.818006251,-0.492320311,-1.896485944,6.06627028,9.354329786,2.571197057,6.29457905,1.456464621,0.910597996,2.60031025,6.532081032,6.236301945,9.397933707,ER
6,-4.065403254,-9.704819277,3.0173035,8.070378679,2.755850917,7.287951807,8.379199656,10.65003627,6.821254171,16.99277108,5.361896156,2.57965759,-0.874099523,-1.713957127,5.899506225,9.348633755,2.555952341,6.425591486,1.543012815,0.817081885,2.685535252,6.60981575,6.095419725,9.383810817,ER
6,-3.720378775,-9.489156627,4.210057372,7.768249548,3.246972839,7.284337349,8.659908204,11.17701289,6.967351614,16.77349398,4.449850832,3.408763345,-0.25143683,-2.310954588,6.374452271,9.313758114,2.542997053,5.860948541,1.281121987,1.05547846,2.53585582,6.258015366,6.499974226,9.372458909,ER
6,-3.704722006,-9.291566265,3.095223752,7.055664593,3.346713589,7.914457831,8.659153758,11.28821699,7.051435595,17.2060241,5.563930006,4.232552397,0.298779647,-2.615906048,5.578776607,9.383128921,2.682540677,6.402151941,1.764004252,0.892791043,2.685629655,6.88596386,5.84833549,9.425079996,ER
6,-8.904674493,-0.851807229,-3.086052783,8.565019802,-8.28218295,1.224096386,0.280803213,8.958643448,0.622491543,2.075903615,3.366855996,0.393623646,-8.571612832,0.244875606,-1.465199015,8.785102952,0.170103119,0.682612407,1.015730202,0.090374531,8.573278593,0.72102173,1.779077624,8.785561756,IR
6,-8.765007382,-0.418072289,-2.983333333,8.597658752,-8.277974837,1.23253012,0.362828457,9.016902821,0.487032545,1.650602409,3.34616179,0.419244069,-8.572694563,0.453728427,-1.418851545,8.785451581,0.108866841,0.521530463,1.105710746,0.110415029,8.573376459,0.688613037,1.794216929,8.786136023,IR
6,-8.78061137,-0.818072289,-3.453769363,8.562861566,-8.2441648,1.126506024,0.075470453,9.078335052,0.53644657,1.944578313,3.529239816,0.515473486,-8.549322595,0.353877482,-1.650716589,8.819381252,0.147697387,0.60335259,1.223535206,0.12696644,8.550580338,0.695799092,2.049589864,8.820282257,IR
6,-8.870681939,-0.387951807,-3.343275961,8.557414263,-8.201486751,1.351807229,-0.101523236,9.00881671,0.669195188,1.739759036,3.241752725,0.451402447,-8.525837494,0.568727853,-1.709728873,8.800560274,0.167078884,0.551408466,1.102721294,0.10973554,8.52745037,0.789323333,2.030094777,8.801234341,IR
6,-8.840448405,-0.35060241,-3.560897877,8.578952733,-8.026710214,1.563855422,-0.238769363,9.017742555,0.813738191,1.914457832,3.322128514,0.438789822,-8.512148556,0.694393574,-1.740216829,8.806037148,0.201705762,0.628689632,1.084422795,0.107189519,8.514506198,0.933896719,2.04661862,8.806680796,IR
6,-8.853432609,-0.2,-3.44890132,8.596796227,-8.138660129,1.471084337,-0.256012622,9.069571637,0.71477248,1.671084337,3.192888698,0.47277541,-8.520667761,0.705030935,-1.671473035,8.795502984,0.184264158,0.513366607,1.095817747,0.099998982,8.522633017,0.870087621,1.994595546,8.796063745,IR
6,-8.726299212,-0.368674699,-3.431201951,8.623599678,-8.174236521,1.469879518,-0.278175559,9.015054637,0.552062691,1.838554217,3.153026392,0.391454959,-8.515839889,0.651058287,-1.713602169,8.795489928,0.155241492,0.519260841,1.104215367,0.109240803,8.517235658,0.830581147,2.034513961,8.796159125,IR
6,-8.749924479,-0.203614458,-3.39921113,8.559951698,-8.248952901,1.190361446,-0.518760757,9.077706001,0.500971578,1.393975904,2.880450373,0.517754303,-8.50334902,0.681301831,-1.882771643,8.798832329,0.129515425,0.42877985,0.965748432,0.123580288,8.504322486,0.803515186,2.113146114,8.799688864,IR
6,-8.778464812,-0.562650602,-3.513427998,8.635313191,-8.217239863,1.102409639,-0.301150316,9.042598033,0.561224949,1.665060241,3.212277682,0.407284842,-8.519259591,0.421223355,-1.796170212,8.796601971,0.153737029,0.478348122,1.084714001,0.110113378,8.520628852,0.635068886,2.094695019,8.797282294,IR
6,-8.767753379,-0.540963855,-3.688347676,8.652837982,-8.199096524,1.463855422,-0.289879518,9.15228208,0.568656855,2.004819277,3.398468158,0.499444098,-8.510644431,0.489940485,-1.810098501,8.798674362,0.154024646,0.596737636,1.059728431,0.125794331,8.512021288,0.769316043,2.094266105,8.799562722,IR
6,-1.454622156,-12.77108434,-0.181672404,5.796958651,1.835280476,2.161445783,9.586437177,14.26225836,3.289902632,14.93253012,9.768109581,8.465299708,0.522777674,-5.126129518,5.797413762,9.65283774,0.901523734,5.363618786,2.77219537,1.975323766,1.038063315,7.3990499,6.419892578,9.850813955,Extensor
6,-1.365806968,-11.33493976,1.597458405,6.7483799,1.106851503,1.754216867,9.06390132,12.90592883,2.472658471,13.08915663,7.466442915,6.157548928,-0.068597368,-5.908900602,5.854301994,9.576506192,0.736775295,4.599231818,2.066470628,1.778831652,0.735362469,7.470182593,6.204012728,9.738283209,Extensor
6,-1.223804801,-11.83975904,1.846706827,6.82494435,1.164429411,0.444578313,8.790702811,13.06596893,2.388234211,12.28433735,6.943995984,6.241024577,-0.065970149,-6.459133833,5.571750516,9.618315965,0.710481646,4.378992286,1.938290724,1.850416834,0.708741718,7.786966928,5.894964365,9.792332389,Extensor
6,-1.581993373,-11.61807229,1.848258749,7.016462567,1.104343499,1.042168675,8.308456684,12.85231084,2.686336873,12.66024096,6.460197935,5.835848275,-0.224476494,-6.08892493,5.683435316,9.563582576,0.817373518,4.578677818,1.955952555,1.77107024,0.842569751,7.600692364,6.00650808,9.724123997,Extensor
6,-1.522813194,-11.93975904,1.972745267,6.808067286,1.18909087,1.13253012,8.438769363,13.42491318,2.711904065,13.07228916,6.466024096,6.616845891,-0.304788024,-6.118218821,5.754948132,9.612432455,0.793101971,4.684942793,1.832912534,1.971125716,0.844633844,7.6866564,6.036024916,9.809775213,Extensor
6,-1.551154081,-11.23855422,1.807332186,6.863382905,1.260187548,1.127710843,8.593668962,12.48448857,2.811341629,12.36626506,6.786336776,5.621105667,-0.122705338,-6.095790956,5.642922264,9.558033781,0.863517419,4.613447555,1.957589533,1.796680201,0.866622759,7.626673682,5.968664858,9.723278596,Extensor
6,-1.584525436,-12.00481928,2.29336202,6.448655598,1.079919934,0.581927711,8.682277682,13.27404745,2.66444537,12.58674699,6.388915663,6.825391848,-0.154553555,-6.275241812,5.711019935,9.653321375,0.817608393,4.70032919,1.737981798,2.076399744,0.82641093,7.820523253,5.966052802,9.871034647,Extensor
6,-1.624982902,-11.46746988,2.697897303,6.391841682,0.959412826,0.544578313,8.633181297,12.79005573,2.584395728,12.01204819,5.935283993,6.398214047,-0.231480413,-6.099915154,5.919014973,9.609367725,0.818105405,4.602062784,1.583099594,2.006364162,0.844661426,7.621656725,6.124185164,9.813702058,Extensor
6,-1.523686488,-11.53253012,2.544885255,6.082620089,0.928895675,0.73253012,8.471150316,12.86450611,2.452582162,12.26506024,5.92626506,6.781886024,-0.135939497,-6.506768249,5.638387078,9.656880981,0.689839045,4.603638514,1.555147829,2.166849301,0.698111202,7.951091226,5.845881256,9.893509922,Extensor
6,-1.258942811,-13.03855422,-0.708508319,5.722418224,1.790245623,0.857831325,9.142065404,14.45809944,3.049188434,13.89638554,9.850573723,8.735681217,0.283924877,-6.566124237,5.068833553,9.779341088,0.849697348,5.114430838,2.531895451,2.487991165,0.890630385,8.302510691,5.658649573,10.08688362,Extensor
6,-6.624784137,-14.37108434,-0.924483649,1.981897016,5.280892934,8.41686747,7.272065404,16.93185581,11.90567707,22.78795181,8.196549053,14.9499588,-2.051250317,-3.792800116,2.621102966,9.93254751,3.71103697,8.259410635,2.302712525,3.634170604,4.220603987,9.0433011,3.479767287,10.56899111,Flexor
6,-7.753557683,-13.76144578,0.056942054,3.944689612,3.617880671,9.225301205,6.688488239,16.48086305,11.37143835,22.98674699,6.631546185,12.53617344,-2.245854838,-3.001731062,2.752650174,9.845839655,3.526461773,8.436969621,1.902445562,3.324571745,4.163754896,8.909245568,3.339877386,10.38586984,Flexor
6,-7.511075682,-12.80722892,0.139027539,4.759456405,3.312879153,9.104819277,6.411729776,15.53934356,10.82395483,21.91204819,6.272702238,10.77988716,-2.604553911,-2.22927856,2.946223966,9.75438808,3.397606819,8.413487638,1.786660439,3.145956555,4.264780423,8.654686848,3.44004818,10.24333383,Flexor
6,-7.614545385,-13.84457831,0.757860011,4.756165461,2.960778634,9.259036145,5.759928285,16.05959805,10.57532402,23.10361446,5.002068273,11.30343259,-2.706590884,-2.229394999,2.675217398,9.805199945,3.405339904,8.549281216,1.380809471,3.011691024,4.335583265,8.790591286,3.00714507,10.25254597,Flexor
6,-7.620929479,-12.2686747,0.76944062,4.046827306,2.336176698,9.402409639,5.838144005,14.90214255,9.957106178,21.67108434,5.068703385,10.85531524,-2.724365782,-1.536648921,2.761401219,9.677888043,3.513670451,8.473319476,1.49341799,3.03702288,4.429953973,8.562919032,3.135235286,10.13793741,Flexor
6,-7.968748737,-12.41927711,0.40043603,3.175042235,2.682777165,9.351807229,5.479870912,14.76783349,10.6515259,21.77108434,5.079434882,11.59279125,-2.984919766,-2.386397202,2.637605383,9.825889708,3.34707273,8.451968051,1.336672064,2.936626034,4.471261636,8.738565617,2.953716747,10.25081227,Flexor
6,-8.397085582,-12.48072289,0.612934596,4.576403082,2.262989119,9.471084337,5.122811245,15.19818396,10.6600747,21.95180723,4.509876649,10.62178088,-2.982589952,-1.918072289,2.426830641,9.625692299,3.505481023,8.271591594,1.269050744,2.705938771,4.588257482,8.447635065,2.735448711,9.99486491,Flexor
6,-8.227329708,-13.51686747,0.733608721,4.673610667,2.808566367,9.272289157,5.06813253,16.00866986,11.03589607,22.78915663,4.33452381,11.33505919,-2.989422416,-2.516608369,2.468422014,9.679569426,3.507658437,8.189415705,1.315565598,2.825546095,4.594346155,8.525180455,2.79378064,10.07928215,Flexor
6,-7.828349643,-11.68072289,0.513930006,4.644894259,2.817116905,9.212048193,5.56759323,14.46228473,10.64546655,20.89277108,5.053663224,9.817390476,-3.103734792,-1.757601191,2.75623444,9.629713563,3.507332473,8.15413926,1.335390969,2.709159943,4.6686543,8.296509537,3.059421612,9.999423187,Flexor
6,-8.24734264,-12.29518072,0.20109868,4.581892794,2.7754255,9.368674699,4.593075158,15.24722065,11.02276814,21.66385542,4.391976477,10.66532786,-2.972659945,-2.390711232,2.371183844,9.678897963,3.665986391,8.18610827,1.362862623,2.829115006,4.704429093,8.485711855,2.731288225,10.07962768,Flexor
7,-1.614113816,-9.565060241,-1.774153758,6.524157379,0.202013626,9.421686747,10.00145152,11.94900004,1.816127441,18.98674699,11.77560528,5.424842662,-0.716165068,-0.368927137,5.099943666,9.597149132,0.44763074,7.460185986,3.576140652,1.602306823,0.843420042,7.433736645,6.219036053,9.728731023,Abduction
7,-1.293566647,-9.556626506,-0.473267355,7.273290626,0.354744035,9.531325301,9.439678715,12.55239035,1.648310681,19.08795181,9.91294607,5.27909972,-0.507880476,0.471899362,5.272276107,9.604615133,0.414833312,7.425848214,3.417704934,1.546458277,0.654478518,7.404410232,6.274000768,9.727112555,Abduction
7,-1.277405069,-9.598795181,0.037828457,7.097607674,0.459419379,9.454216867,9.909457831,12.66557681,1.736824448,19.05301205,9.871629375,5.567969131,-0.336906826,-0.530545037,5.401862771,9.639232036,0.471220312,7.436118293,3.320837722,1.611565374,0.577442676,7.419616305,6.332697399,9.771755344,Abduction
7,-2.095164398,-9.942168675,-0.396615032,6.376315666,0.636758102,9.309638554,9.964773379,12.86438869,2.7319225,19.25180723,10.36138841,6.488073023,-0.681150428,-0.295406627,5.450867069,9.595631524,0.649053182,7.431425569,3.200519304,1.851230815,0.938534874,7.398518726,6.312572719,9.770747227,Abduction
7,-1.483340057,-9.91686747,0.304334481,6.409702087,1.077707356,9.293975904,9.307088353,13.28826892,2.561047413,19.21084337,9.002753873,6.878566835,-0.405683674,-0.6874749,5.609128239,9.683624327,0.855744119,7.513760101,2.975704232,1.929107285,0.943000072,7.506072416,6.342310117,9.871943571,Abduction
7,-1.400522567,-9.848192771,0.750909352,6.4464636,0.41713943,9.327710843,10.22342513,12.15106845,1.817661997,19.17590361,9.472515777,5.704604855,-0.673665453,-0.197346964,5.50334814,9.636896464,0.559980414,7.466435037,3.105447553,1.726644117,0.874205783,7.43125093,6.311357468,9.788818071,Abduction
7,-1.153855433,-10.13855422,0.186445783,6.413754723,0.233910122,9.48313253,9.515665519,13.52652605,1.387765555,19.62168675,9.329219736,7.112771324,-0.414774128,-0.557083069,5.66047918,9.847417406,0.313015086,7.658242321,3.302453115,2.125795182,0.51863732,7.638171412,6.544648123,10.07189487,Abduction
7,-1.13881836,-10.27590361,-0.586973609,5.703920107,1.186740611,9.357831325,9.558034997,13.57322345,2.325558971,19.63373494,10.14500861,7.869303338,-0.541144252,0.042851406,5.290753681,9.652589457,0.59547031,7.555751588,3.572368459,2.142660679,0.802173397,7.51378013,6.3727618,9.884961657,Abduction
7,-1.869801267,-10.27831325,-0.548227194,5.797970808,0.834622628,9.254216867,9.689911073,14.12944169,2.704423896,19.53253012,10.23813827,8.331470883,-0.725176896,-0.639246642,5.573661642,9.730743072,0.576841937,7.428355469,3.621558033,2.2831634,0.924555827,7.413153379,6.635558131,9.992010719,Abduction
7,-0.839004813,-10.20481928,-0.207584624,5.787412371,-0.203963774,9.280722892,9.808749283,13.12491514,0.635041039,19.48554217,10.01633391,7.337502773,-0.577240095,-0.260927431,5.510915422,9.511132179,0.163043604,7.253118766,3.386780526,1.926707803,0.599566707,7.21554552,6.458103108,9.702096327,Abduction
7,-7.383756279,-9.012048193,-8.157900172,6.590160507,-0.875831661,9.080722892,2.696170396,11.46268531,6.507924618,18.09277108,10.85407057,4.872524799,-3.925555528,-0.936956246,-2.30371498,9.447035105,1.916786202,7.493731487,3.198929599,1.300783764,4.364101411,7.512841187,3.928426646,9.535234645,EF
7,-7.314794395,-9.01686747,-8.187753873,6.188933222,-1.147733625,9.273493976,3.010243832,12.33914467,6.16706077,18.29036145,11.19799771,6.150211444,-3.973196527,-0.183319687,-1.683091088,9.485236688,1.898979016,7.673018901,3.382133284,1.379839392,4.399704656,7.637880668,3.763052565,9.584111162,EF
7,-7.794463017,-9.002409639,-7.662527252,6.898909613,-0.845854209,8.997590361,3.854767642,12.48951613,6.948608808,18,11.51729489,5.590606516,-3.886083086,0.303525682,-1.696039255,9.471081378,2.187801332,7.586974121,3.459298609,1.38647089,4.453956946,7.55303823,3.836317279,9.570969086,EF
7,-7.188914008,-8.857831325,-7.915699943,6.330405753,-1.114787781,9.461445783,3.584222605,12.48891389,6.074126227,18.31927711,11.49992255,6.158508141,-4.039746734,0.107863713,-1.959174147,9.446106288,2.063139197,7.42747642,3.52402957,1.42573348,4.53104047,7.388223239,4.015421825,9.55195178,EF
7,-7.433249898,-8.736144578,-7.745694205,6.830839808,-1.079287647,9.142168675,3.146156053,12.30180856,6.35396225,17.87831325,10.89185026,5.470968753,-4.354772079,-0.137479329,-1.932212435,9.43924419,1.986106216,7.391194466,3.149335988,1.205192205,4.782257316,7.356158668,3.681646868,9.515123701,EF
7,-7.367131426,-8.873493976,-7.420608147,6.275500086,-1.40763151,9.344578313,2.68734366,12.3952896,5.959499916,18.21807229,10.10795181,6.11978951,-4.376761102,-0.319989636,-2.030528412,9.435843237,1.97107038,7.334119738,3.270698966,1.415844238,4.795766959,7.301597496,3.834773889,9.540345775,EF
7,-7.414568425,-9.287951807,-7.135662651,7.036949304,-1.09920909,9.087951807,3.190189329,12.1831074,6.315359335,18.37590361,10.32585198,5.146158095,-4.132653351,-0.479189485,-2.022324073,9.460388942,1.971689697,7.461248674,3.283506864,1.2424114,4.574616454,7.438919865,3.842175005,9.540804643,EF
7,-7.803482803,-9.130120482,-7.38143144,7.103861351,-0.896710779,8.942168675,3.692816982,11.75622252,6.906772025,18.07228916,11.07424842,4.652361171,-4.243144367,0.230595108,-1.655040711,9.423496047,2.124083904,7.376414029,3.332767432,1.153668035,4.740298882,7.34268664,3.705982079,9.493144039,EF
